density,samp_size,seed,num_nodes,num_intervs,graph_family,method,metric_type,precision,recall,fscore,ari,runtime_sec,score
0.2,5000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.2035303479933645,
0.2,10000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.1862828219891525,
0.2,20000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.3695200720103457,
0.2,50000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.4637390679854434,
0.2,100000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,1.4153178599954117,
0.5,10,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.011918981996132,
0.5,100,6,10,5,er,RePaRe,partition,0.5,1.0,0.6666666666666666,0.1410788381742738,0.0272526100161485,
0.5,200,6,10,5,er,RePaRe,partition,0.3333333333333333,1.0,0.5,0.3694267515923566,0.1317552870023064,
0.5,500,6,10,5,er,RePaRe,partition,0.7333333333333333,1.0,0.846153846153846,0.6301369863013698,0.2363286539912223,
0.5,1000,6,10,5,er,RePaRe,partition,0.8,1.0,0.888888888888889,0.8767123287671232,0.3796268859878182,
0.5,2000,6,10,5,er,RePaRe,partition,0.75,1.0,0.8571428571428571,0.8767123287671232,0.2014997919904999,
0.5,5000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.4292674520111177,
0.5,10000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,0.7804171300085727,
0.5,20000,6,10,5,er,RePaRe,partition,0.631578947368421,1.0,0.7741935483870968,0.8767123287671232,1.5214460629795212,
0.5,50000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,2.792438851000042,
0.5,100000,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,1.0,4.68606936497963,
0.8,10,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0131126710039097,
0.8,100,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.2702702702702703,0.0130973420164082,
0.8,200,6,10,5,er,RePaRe,partition,1.0,1.0,1.0,0.4335664335664335,0.0294021980080287,
0.8,500,6,10,5,er,RePaRe,partition,0.9,1.0,0.9473684210526316,0.8085106382978723,0.1817408399947453,
0.8,1000,6,10,5,er,RePaRe,partition,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.6896551724137931,0.272957150998991,
0.8,2000,6,10,5,er,RePaRe,partition,0.75,0.9375,0.8333333333333334,0.8767123287671232,0.1757934829802252,
0.8,5000,6,10,5,er,RePaRe,partition,0.85,1.0,0.9189189189189187,0.8767123287671232,0.1768783029983751,
