density,samp_size,seed,num_nodes,num_intervs,graph_family,method,metric_type,precision,recall,fscore,ari,runtime_sec,score
0.2,10,0,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.1119373850015108,
0.2,100,0,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.1138390170017373,
0.2,1000,0,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.2336587320023682,
0.2,10000,0,100,5,er,RePaRe,partition,0.6666666666666666,1.0,0.8,0.0036086783033678,1.716363828003523,
0.2,100000,0,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.2743798401243344,105.03428919799626,
0.2,10,1,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.2033349769990309,
0.2,100,1,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0192875990792583,0.0797656890063081,
0.2,1000,1,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.1744210641039282,0.0986121140012983,
0.2,10000,1,100,5,er,RePaRe,partition,0.8,1.0,0.888888888888889,0.2473657261239416,11.127421539000352,
0.2,100000,1,100,5,er,RePaRe,partition,0.8095238095238095,1.0,0.8947368421052632,0.4557231242882751,228.54401033600152,
0.2,10,2,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.1019538339969585,
0.2,100,2,100,5,er,RePaRe,partition,1.0,0.0,0.0,0.082316216400963,0.0699569729986251,
0.2,1000,2,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.1074362685849552,0.6716169509963947,
0.2,10000,2,100,5,er,RePaRe,partition,0.75,1.0,0.8571428571428571,0.2833292159904099,18.16230476400233,
0.2,100000,2,100,5,er,RePaRe,partition,0.6785714285714286,1.0,0.8085106382978724,0.3827377719140567,839.6999491609968,
0.2,10,3,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0807384950021514,
0.2,100,3,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.005163174838265,0.1456349920044886,
0.2,1000,3,100,5,er,RePaRe,partition,1.0,1.0,1.0,-0.0069378550448764,0.0813247960031731,
0.2,10000,3,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0188975305265235,3.488479357001779,
0.2,100000,3,100,5,er,RePaRe,partition,0.7333333333333333,1.0,0.846153846153846,0.0875562172850548,602.3259162289978,
0.2,10,4,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.057440801996563,
0.2,100,4,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0486870509962133,0.1128926720048184,
0.2,1000,4,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.052879363058326,0.4561998279968975,
0.2,10000,4,100,5,er,RePaRe,partition,0.9,1.0,0.9473684210526316,0.2590569342559353,9.060848054999951,
0.2,100000,4,100,5,er,RePaRe,partition,0.8,1.0,0.888888888888889,0.4695131166048839,196.7231012839984,
0.2,10,5,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0082232603995115,0.0716748179984279,
0.2,100,5,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0169696969696969,0.1207602310023503,
0.2,1000,5,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.1430606523784706,0.2375101970028481,
0.2,10000,5,100,5,er,RePaRe,partition,0.9047619047619048,1.0,0.95,0.4168617880816542,36.99757007599692,
0.2,100000,5,100,5,er,RePaRe,partition,0.9047619047619048,1.0,0.95,0.3653311336616359,363.5117053530048,
0.2,10,6,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0956833320014993,
0.2,100,6,100,5,er,RePaRe,partition,1.0,0.0,0.0,0.0489815622319569,0.1056893999993917,
0.2,1000,6,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0690389736871265,0.0786386230029165,
0.2,10000,6,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.1374026762093852,1.421858970003086,
0.2,100000,6,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.2081436241523804,109.4018041820018,
0.2,10,7,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.171568379002565,
0.2,100,7,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.0624759159982204,
0.2,1000,7,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.2273731070017675,
0.2,10000,7,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.025473454298834,0.3253885509984684,
0.2,100000,7,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.2842611048464739,12.082675528996331,
0.2,10,8,100,5,er,RePaRe,partition,1.0,1.0,1.0,0.0,0.2240158010026789,
